sensor_id,fixture_id,zone_id,facility_id,timestamp,sensor_type,value,unit,diagnostic_status,quality_flag,metadata
airport_terminal-terminal-b-restroom-b1-urinal-01-flow,airport_terminal-terminal-b-restroom-b1-urinal-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-01-diag,airport_terminal-terminal-b-restroom-b1-urinal-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-01-flush,airport_terminal-terminal-b-restroom-b1-urinal-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,1.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-02-flow,airport_terminal-terminal-b-restroom-b1-urinal-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-02-diag,airport_terminal-terminal-b-restroom-b1-urinal-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-02-flush,airport_terminal-terminal-b-restroom-b1-urinal-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-water-line-01-flow,airport_terminal-terminal-b-restroom-b1-water-line-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.425,L_per_min,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-water-line-01-diag,airport_terminal-terminal-b-restroom-b1-water-line-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-water-line-01-occupancy,airport_terminal-terminal-b-restroom-b1-water-line-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:01:00+00:00,occupancy_pir,8.0,persons,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-01-flow,airport_terminal-terminal-b-restroom-b2-faucet-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.016,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-01-diag,airport_terminal-terminal-b-restroom-b2-faucet-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-02-flow,airport_terminal-terminal-b-restroom-b2-faucet-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.003,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-02-diag,airport_terminal-terminal-b-restroom-b2-faucet-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-03-flow,airport_terminal-terminal-b-restroom-b2-faucet-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.053,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-03-diag,airport_terminal-terminal-b-restroom-b2-faucet-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-04-flow,airport_terminal-terminal-b-restroom-b2-faucet-04,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,2.672,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-04-diag,airport_terminal-terminal-b-restroom-b2-faucet-04,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-01-flow,airport_terminal-terminal-b-restroom-b2-flush-valve-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.015,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-01-diag,airport_terminal-terminal-b-restroom-b2-flush-valve-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-01-flush,airport_terminal-terminal-b-restroom-b2-flush-valve-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-02-flow,airport_terminal-terminal-b-restroom-b2-flush-valve-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-02-diag,airport_terminal-terminal-b-restroom-b2-flush-valve-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-02-flush,airport_terminal-terminal-b-restroom-b2-flush-valve-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-03-flow,airport_terminal-terminal-b-restroom-b2-flush-valve-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-03-diag,airport_terminal-terminal-b-restroom-b2-flush-valve-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-03-flush,airport_terminal-terminal-b-restroom-b2-flush-valve-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-01-flow,airport_terminal-terminal-b-restroom-b2-urinal-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-01-diag,airport_terminal-terminal-b-restroom-b2-urinal-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-01-flush,airport_terminal-terminal-b-restroom-b2-urinal-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-02-flow,airport_terminal-terminal-b-restroom-b2-urinal-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.022,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-02-diag,airport_terminal-terminal-b-restroom-b2-urinal-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-02-flush,airport_terminal-terminal-b-restroom-b2-urinal-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,1.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-water-line-01-flow,airport_terminal-terminal-b-restroom-b2-water-line-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.397,L_per_min,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-water-line-01-diag,airport_terminal-terminal-b-restroom-b2-water-line-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-water-line-01-occupancy,airport_terminal-terminal-b-restroom-b2-water-line-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:01:00+00:00,occupancy_pir,5.0,persons,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-01-flow,airport_terminal-terminal-b-restroom-b3-faucet-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.005,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-01-diag,airport_terminal-terminal-b-restroom-b3-faucet-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-02-flow,airport_terminal-terminal-b-restroom-b3-faucet-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.004,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-02-diag,airport_terminal-terminal-b-restroom-b3-faucet-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-03-flow,airport_terminal-terminal-b-restroom-b3-faucet-03,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.066,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-03-diag,airport_terminal-terminal-b-restroom-b3-faucet-03,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-01-flow,airport_terminal-terminal-b-restroom-b3-flush-valve-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-01-diag,airport_terminal-terminal-b-restroom-b3-flush-valve-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-01-flush,airport_terminal-terminal-b-restroom-b3-flush-valve-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-02-flow,airport_terminal-terminal-b-restroom-b3-flush-valve-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-02-diag,airport_terminal-terminal-b-restroom-b3-flush-valve-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-02-flush,airport_terminal-terminal-b-restroom-b3-flush-valve-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-01-flow,airport_terminal-terminal-b-restroom-b3-urinal-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-01-diag,airport_terminal-terminal-b-restroom-b3-urinal-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-01-flush,airport_terminal-terminal-b-restroom-b3-urinal-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,1.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-02-flow,airport_terminal-terminal-b-restroom-b3-urinal-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-02-diag,airport_terminal-terminal-b-restroom-b3-urinal-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-02-flush,airport_terminal-terminal-b-restroom-b3-urinal-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-water-line-01-flow,airport_terminal-terminal-b-restroom-b3-water-line-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.344,L_per_min,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-water-line-01-diag,airport_terminal-terminal-b-restroom-b3-water-line-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-water-line-01-occupancy,airport_terminal-terminal-b-restroom-b3-water-line-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:01:00+00:00,occupancy_pir,3.0,persons,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-01-flow,airport_terminal-terminal-a-restroom-a1-faucet-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.019,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-01-diag,airport_terminal-terminal-a-restroom-a1-faucet-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-02-flow,airport_terminal-terminal-a-restroom-a1-faucet-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.039,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-02-diag,airport_terminal-terminal-a-restroom-a1-faucet-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-03-flow,airport_terminal-terminal-a-restroom-a1-faucet-03,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.023,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-03-diag,airport_terminal-terminal-a-restroom-a1-faucet-03,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-04-flow,airport_terminal-terminal-a-restroom-a1-faucet-04,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.246,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-04-diag,airport_terminal-terminal-a-restroom-a1-faucet-04,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-01-flow,airport_terminal-terminal-a-restroom-a1-flush-valve-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-01-diag,airport_terminal-terminal-a-restroom-a1-flush-valve-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-01-flush,airport_terminal-terminal-a-restroom-a1-flush-valve-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-02-flow,airport_terminal-terminal-a-restroom-a1-flush-valve-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-02-diag,airport_terminal-terminal-a-restroom-a1-flush-valve-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-02-flush,airport_terminal-terminal-a-restroom-a1-flush-valve-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-03-flow,airport_terminal-terminal-a-restroom-a1-flush-valve-03,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-03-diag,airport_terminal-terminal-a-restroom-a1-flush-valve-03,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-03-flush,airport_terminal-terminal-a-restroom-a1-flush-valve-03,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flush_counter,1.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-urinal-01-flow,airport_terminal-terminal-a-restroom-a1-urinal-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.047,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-urinal-01-diag,airport_terminal-terminal-a-restroom-a1-urinal-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-urinal-01-flush,airport_terminal-terminal-a-restroom-a1-urinal-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-urinal-02-flow,airport_terminal-terminal-a-restroom-a1-urinal-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.037,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-urinal-02-diag,airport_terminal-terminal-a-restroom-a1-urinal-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-urinal-02-flush,airport_terminal-terminal-a-restroom-a1-urinal-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-water-line-01-flow,airport_terminal-terminal-a-restroom-a1-water-line-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,flow_meter,0.324,L_per_min,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-water-line-01-diag,airport_terminal-terminal-a-restroom-a1-water-line-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:02:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 3, 'faults': []}"
